dark_ratio,image_name,lowfreq_luminance_range,mean_chroma_b,mean_chroma_g,mean_chroma_r,mean_log_luminance,saturation_ratio,scene
0.001246165644171779,_DSC1594.JPG,0.4431372731924057,0.29402703046798706,0.34187424182891846,0.3640986979007721,-1.1231735944747925,0.0,web_Terrestrial
0.0014139187116564418,_DSC1596.JPG,0.4274509996175766,0.2882717251777649,0.34105631709098816,0.37067195773124695,-1.1583585739135742,0.0,web_Terrestrial
0.00011982361963190184,_DSC1597.JPG,0.3988235503435137,0.29062244296073914,0.34063228964805603,0.36872127652168274,-1.174958348274231,0.0,web_Terrestrial
0.0003115414110429448,_DSC1598.JPG,0.33725492656230927,0.2984788119792938,0.33721429109573364,0.3641630709171295,-1.157317876815796,0.0,web_Terrestrial
0.0003834355828220859,_DSC1599.JPG,0.3439215928316116,0.2977662682533264,0.3376159965991974,0.3644979000091553,-1.0741344690322876,0.0,web_Terrestrial
0.0003594708588957055,_DSC1600.JPG,0.3388235539197926,0.2934665083885193,0.3371686339378357,0.36914917826652527,-1.0796236991882324,0.0,web_Terrestrial
0.0011263420245398773,_DSC1601.JPG,0.3921568840742111,0.29392093420028687,0.336587518453598,0.3694915473461151,-1.0859284400939941,0.0,web_Terrestrial
0.0009585889570552147,_DSC1602.JPG,0.4235294312238693,0.29525646567344666,0.3359324634075165,0.36881107091903687,-1.1677154302597046,0.0,web_Terrestrial
0.0,_DSC1604.JPG,0.24313725531101227,0.3068942725658417,0.3336704671382904,0.3594352602958679,-1.0716336965560913,0.0,web_Terrestrial
0.0,_DSC1605.JPG,0.2654902249574661,0.3107691705226898,0.33218643069267273,0.35704436898231506,-1.0502450466156006,0.0,web_Terrestrial
4.792944785276074e-05,_DSC1606.JPG,0.2823529690504074,0.3095731735229492,0.33252179622650146,0.3579050302505493,-1.099118947982788,0.0,web_Terrestrial
9.585889570552147e-05,_DSC1607.JPG,0.26274509727954865,0.3052000105381012,0.3327745199203491,0.36202552914619446,-1.169740080833435,0.013851610429447853,web_Terrestrial
7.189417177914111e-05,_DSC1608.JPG,0.2705882340669632,0.3056023418903351,0.3325808346271515,0.3618168234825134,-1.185478687286377,2.396472392638037e-05,web_Terrestrial
0.0020609662576687115,_DSC1609.JPG,0.36862747371196747,0.2920588552951813,0.33814188838005066,0.36979925632476807,-1.0742243528366089,0.046395705521472395,web_Terrestrial
0.0005511886503067484,_DSC1610.JPG,0.46666668355464935,0.28225791454315186,0.33749204874038696,0.3802500367164612,-1.1873730421066284,0.021831863496932516,web_Terrestrial
0.004145897239263804,_DSC1612.JPG,0.3803921788930893,0.29585522413253784,0.34026506543159485,0.3637359142303467,-1.209689974784851,0.0,web_Terrestrial
0.0009346242331288344,_DSC1613.JPG,0.3960784524679184,0.2972164452075958,0.3396117091178894,0.36317187547683716,-1.0836615562438965,0.0,web_Terrestrial
0.00045532975460122697,_DSC1614.JPG,0.4223529607057571,0.2956492304801941,0.3411481976509094,0.36320260167121887,-1.2007684707641602,0.0,web_Terrestrial
0.00016775306748466258,_DSC1615.JPG,0.38823531568050385,0.29674583673477173,0.33927327394485474,0.3639090657234192,-1.135868787765503,0.0,web_Terrestrial
0.0009346242331288344,_DSC1616.JPG,0.3949019819498064,0.29820263385772705,0.33862999081611633,0.363167405128479,-0.996109127998352,0.0,web_Terrestrial
0.002396472392638037,_DSC1617.JPG,0.43529413640499115,0.29848530888557434,0.33906424045562744,0.36245042085647583,-1.1071590185165405,0.0,web_Terrestrial
0.0,_DSC1618.JPG,0.4078431576490402,0.29635509848594666,0.3400900065898895,0.36355486512184143,-1.0128002166748047,0.0,web_Terrestrial
0.0022526840490797546,_DSC1620.JPG,0.3988235503435137,0.27617064118385315,0.34052151441574097,0.3833078444004059,-1.1293293237686157,0.0,web_Terrestrial
0.0026121549079754602,_DSC1621.JPG,0.5058823674917221,0.274720162153244,0.340828001499176,0.38433200120925903,-1.069631814956665,0.0,web_Terrestrial
0.0009346242331288344,_DSC1622.JPG,0.4419607877731323,0.27961763739585876,0.3411387503147125,0.3792436420917511,-0.7656636834144592,0.0,web_Terrestrial
0.002420437116564417,_DSC1623.JPG,0.4549019783735275,0.27039897441864014,0.3416339159011841,0.38791918754577637,-0.919254720211029,0.0,web_Terrestrial
0.00043136503067484663,_DSC1624.JPG,0.4301960825920107,0.2746880054473877,0.34005773067474365,0.38525429368019104,-0.820756196975708,0.0,web_Terrestrial
0.0009585889570552147,_DSC1625.JPG,0.3152941286563875,0.28198492527008057,0.33967867493629456,0.3783363699913025,-0.7749334573745728,0.0,web_Terrestrial
0.002084930981595092,_DSC1626.JPG,0.35450981259346026,0.2626941204071045,0.3397162854671478,0.3975416421890259,-0.9225953221321106,0.0,web_Terrestrial
2.396472392638037e-05,_DSC1628.JPG,0.4117647111415863,0.26909488439559937,0.33879974484443665,0.392105370759964,-0.8832648992538452,0.0,web_Terrestrial
0.00016775306748466258,_DSC1629.JPG,0.3176470696926117,0.2917763292789459,0.3373008072376251,0.3709229528903961,-0.784107506275177,0.0,web_Terrestrial
9.585889570552147e-05,_DSC1630.JPG,0.3490196168422699,0.27199798822402954,0.3414698541164398,0.38653209805488586,-0.6727973818778992,0.0,web_Terrestrial
0.0,_DSC1631.JPG,0.5439215660095217,0.2826247215270996,0.33609578013420105,0.38127949833869934,-0.8237873911857605,0.019986579754601226,web_Terrestrial
4.792944785276074e-05,_DSC1632.JPG,0.6576470494270324,0.27751338481903076,0.33653417229652405,0.3859524726867676,-0.6794548034667969,0.10980636503067484,web_Terrestrial
4.792944785276074e-05,_DSC1633.JPG,0.2800000280141832,0.2576216161251068,0.33739644289016724,0.40498194098472595,-0.9714527726173401,0.013731786809815951,web_Terrestrial
4.792944785276074e-05,_DSC1634.JPG,0.6615686327219011,0.26613229513168335,0.3365134596824646,0.39735421538352966,-0.9451697468757629,0.026481019938650308,web_Terrestrial
0.0,_DSC1636.JPG,0.29411764442920685,0.2805493474006653,0.33565232157707214,0.38379839062690735,-1.0827921628952026,0.03884681748466258,web_Terrestrial
0.0,_DSC1637.JPG,0.594901955127716,0.27279093861579895,0.3381035327911377,0.3891054391860962,-0.8962382674217224,0.016367906441717792,web_Terrestrial
0.0018692484662576688,_DSC1638.JPG,0.4156862944364548,0.2840676009654999,0.33896365761756897,0.3768010139465332,-0.9428445100784302,0.0,web_Terrestrial
0.001174271472392638,_DSC1639.JPG,0.4733333498239519,0.2807692587375641,0.3390432894229889,0.3801635205745697,-0.9196728467941284,0.0,web_Terrestrial
0.00021568251533742331,_DSC1640.JPG,0.489019623398781,0.28371015191078186,0.338746041059494,0.3775438070297241,-0.9260830283164978,0.0,web_Terrestrial
0.002420437116564417,_DSC1641.JPG,0.41843139231204984,0.27841007709503174,0.3409985899925232,0.38054341077804565,-1.0796903371810913,0.0,web_Terrestrial
0.0036186733128834355,_DSC1642.JPG,0.4784313887357712,0.2737472653388977,0.3413859009742737,0.38455531001091003,-1.1639665365219116,0.0,web_Terrestrial
0.0021807898773006135,_DSC1644.JPG,0.4627451151609421,0.2846648097038269,0.3399900794029236,0.3753211498260498,-1.0034838914871216,0.0,web_Terrestrial
0.00043136503067484663,_DSC1645.JPG,0.48117647171020506,0.29213640093803406,0.33916744589805603,0.36869609355926514,-0.8586673140525818,0.0,web_Terrestrial
0.0003834355828220859,_DSC1646.JPG,0.4784313887357712,0.29773688316345215,0.33786025643348694,0.3644028604030609,-1.0736641883850098,0.0,web_Terrestrial
0.0017973542944785276,_DSC1647.JPG,0.3490196317434311,0.30341479182243347,0.33763548731803894,0.3589497208595276,-1.250579833984375,0.0,web_Terrestrial
0.0,_DSC1648.JPG,0.35960786640644093,0.3209098279476166,0.33920052647590637,0.33988967537879944,-1.0522632598876953,0.0,web_Terrestrial
0.00033550613496932517,_DSC1649.JPG,0.40392158925533295,0.320690393447876,0.3364897072315216,0.34281983971595764,-0.9580836296081543,0.0,web_Terrestrial
2.396472392638037e-05,_DSC1650.JPG,0.48627452552318573,0.304269403219223,0.33624741435050964,0.35948318243026733,-1.161496877670288,0.0,web_Terrestrial
0.0030195552147239263,_DSC1652.JPG,0.48235295712947845,0.30974048376083374,0.3349578380584717,0.35369598865509033,-1.048354148864746,0.0,web_Terrestrial
0.0,_DSC1653.JPG,0.48000001609325427,0.31231266260147095,0.33314990997314453,0.3545374274253845,-0.9349985122680664,0.0,web_Terrestrial
0.004385544478527607,_DSC1654.JPG,0.6117647141218185,0.30190321803092957,0.33312124013900757,0.36483174562454224,-0.9119294285774231,7.189417177914111e-05,web_Terrestrial
0.007668711656441718,_DSC1655.JPG,0.6145098194479944,0.2949950695037842,0.33682626485824585,0.3653268814086914,-1.0296118259429932,0.0,web_Terrestrial
0.00021568251533742331,_DSC1656.JPG,0.48627452552318573,0.32080888748168945,0.3321785032749176,0.34701260924339294,-1.147339940071106,0.0,web_Terrestrial
0.0031393788343558283,_DSC1657.JPG,0.5176470726728439,0.3055574893951416,0.3337767720222473,0.36056989431381226,-1.0178604125976562,0.0,web_Terrestrial
0.0021088957055214724,_DSC1658.JPG,0.4588235467672348,0.32625722885131836,0.33408284187316895,0.3396599292755127,-1.0857223272323608,0.0,web_Terrestrial
0.00016775306748466258,_DSC1660.JPG,0.5176470726728439,0.3325295150279999,0.33718442916870117,0.33028605580329895,-1.0541267395019531,0.0,web_Terrestrial
0.0032352377300613497,_DSC1661.JPG,0.5960784405469894,0.3023699223995209,0.33764252066612244,0.3592206537723541,-0.9695836901664734,0.0,web_Terrestrial
0.0,_DSC5561_1.JPG,0.5666666626930243,0.3309505581855774,0.3306525945663452,0.3383968770503998,-0.6767403483390808,0.10237630208333333,web_Terrestrial
0.0,_DSC5563_1.JPG,0.42352941632270813,0.3226528763771057,0.3304271697998047,0.346919983625412,-0.8054153919219971,0.05996558779761905,web_Terrestrial
0.0,_DSC5564_1.JPG,0.5674509912729265,0.31363311409950256,0.3300725519657135,0.35629427433013916,-0.7339088320732117,0.0,web_Terrestrial
0.0,_DSC5565_1.JPG,0.6066666752099993,0.30924901366233826,0.329997181892395,0.36075377464294434,-0.6447491645812988,0.0,web_Terrestrial
0.0,_DSC5566_1.JPG,0.5125490337610245,0.305894672870636,0.3305496573448181,0.3635556697845459,-0.7849433422088623,0.0,web_Terrestrial
0.0,_DSC5569_1.JPG,0.45490196347236633,0.3220205307006836,0.3311126232147217,0.34686681628227234,-0.739446759223938,0.011137462797619048,web_Terrestrial
0.0,_DSC5570_1.JPG,0.4407843172550203,0.31507956981658936,0.3306887149810791,0.35423174500465393,-0.7068888545036316,0.0,web_Terrestrial
0.0,_DSC5571_1.JPG,0.4301960825920105,0.31173473596572876,0.33121219277381897,0.35705310106277466,-0.7614976763725281,0.0,web_Terrestrial
0.0,_DSC5572_1.JPG,0.43529412150382996,0.30973947048187256,0.3311913311481476,0.35906922817230225,-0.7440973520278931,0.0,web_Terrestrial
0.0,_DSC5573_1.JPG,0.4890196084976196,0.3095099925994873,0.33111920952796936,0.35937079787254333,-0.7982876300811768,0.0005115327380952381,web_Terrestrial
0.0,_DSC5574_1.JPG,0.48235294222831726,0.3073049485683441,0.33667615056037903,0.35601887106895447,-0.635328471660614,0.026669456845238096,web_Terrestrial
0.0,_DSC5575_1.JPG,0.47843137383461,0.308047890663147,0.33674320578575134,0.3552089035511017,-0.6668953895568848,0.01708984375,web_Terrestrial
0.0,_DSC5577_1.JPG,0.40784314274787903,0.3109411299228668,0.3377174735069275,0.3513413369655609,-0.7109763622283936,0.0,web_Terrestrial
0.0,_DSC5578_1.JPG,0.37529412508010884,0.3105795979499817,0.33790019154548645,0.3515201807022095,-0.685809314250946,0.03220331101190476,web_Terrestrial
0.0,_DSC5580_1.JPG,0.38980392813682574,0.3242095112800598,0.3311944603919983,0.3445960283279419,-0.8036597371101379,0.0015811011904761905,web_Terrestrial
0.0,_DSC5581_1.JPG,0.4066666722297668,0.3299734592437744,0.33143171668052673,0.33859482407569885,-0.6744042634963989,0.052734375,web_Terrestrial
0.0,_DSC5588_1.JPG,0.4066666722297668,0.3262251615524292,0.3363363742828369,0.3374384343624115,-0.7778444886207581,0.0025809151785714285,web_Terrestrial
0.0,_DSC5589_1.JPG,0.40274510383605977,0.32612350583076477,0.3362276554107666,0.33764883875846863,-0.6326262950897217,0.004092261904761905,web_Terrestrial
0.0,_DSC5590_1.JPG,0.35960785150527974,0.3242723345756531,0.33642587065696716,0.33930182456970215,-0.7128630876541138,0.0,web_Terrestrial
0.0,_DSC5592_1.JPG,0.3333333432674408,0.3235921561717987,0.3369101881980896,0.3394976556301117,-0.7171154618263245,0.0,web_Terrestrial
0.0,_DSC5593_1.JPG,0.551764725148678,0.3230215311050415,0.33657723665237427,0.34040123224258423,-0.9347081184387207,0.0,web_Terrestrial
0.0,_DSC5594_1.JPG,0.34000000953674336,0.3205520808696747,0.3377167582511902,0.34173116087913513,-0.8135516047477722,0.0,web_Terrestrial
0.0,_DSC5595_1.JPG,0.33725491166114807,0.3197426497936249,0.3377470374107361,0.34251031279563904,-0.7857266664505005,0.0,web_Terrestrial
0.0,_DSC5596_1.JPG,0.5176470726728439,0.3182019889354706,0.336286723613739,0.3455113172531128,-0.9330510497093201,0.0,web_Terrestrial
0.0,_DSC5597_1.JPG,0.3686274588108063,0.32240527868270874,0.3378602862358093,0.33973440527915955,-0.7499059438705444,0.0,web_Terrestrial
0.0,_DSC5598_1.JPG,0.3607843220233917,0.33409661054611206,0.3341739773750305,0.3317294120788574,-0.7587320804595947,0.0,web_Terrestrial
0.0,_DSC5600_1.JPG,0.2537255048751833,0.32007119059562683,0.3349098861217499,0.3450188934803009,-0.7292044758796692,0.0,web_Terrestrial
0.0,_DSC5601_1.JPG,0.27725491523742696,0.3219153881072998,0.33566808700561523,0.34241652488708496,-0.6616873145103455,6.975446428571428e-05,web_Terrestrial
0.0,_DSC5602_1.JPG,0.32549020648002625,0.3169950246810913,0.3353210687637329,0.3476839065551758,-0.6855323314666748,0.034853980654761904,web_Terrestrial
0.0,_DSC5603_1.JPG,0.3752941250801086,0.31777137517929077,0.33607980608940125,0.34614884853363037,-0.7342908978462219,0.032924107142857144,web_Terrestrial
0.0,_DSC5604_1.JPG,0.33725491166114807,0.31678369641304016,0.3348037600517273,0.34841254353523254,-0.7195817828178406,0.006603422619047619,web_Terrestrial
0.0,_DSC5605_1.JPG,0.33607844114303587,0.3250647783279419,0.33553802967071533,0.3393971920013428,-0.7037099003791809,0.0,web_Terrestrial
0.0,_DSC5606_1.JPG,0.37254902720451355,0.3270294666290283,0.3350704610347748,0.3379000127315521,-0.710744321346283,0.0037434895833333335,web_Terrestrial
0.0,_DSC5608_1.JPG,0.3792156934738159,0.3121597170829773,0.33392876386642456,0.35391154885292053,-0.8857571482658386,0.0,web_Terrestrial
0.0,_DSC5609_1.JPG,0.2968627572059631,0.31512588262557983,0.33559489250183105,0.3492792546749115,-0.6405271291732788,0.0,web_Terrestrial
0.0,_DSC5610_1.JPG,0.28901962041854856,0.30467867851257324,0.33872705698013306,0.3565942943096161,-0.7377463579177856,0.0,web_Terrestrial
0.0,_DSC5611_1.JPG,0.27333334684371946,0.3134458363056183,0.3366438150405884,0.34991028904914856,-0.6937906742095947,0.0,web_Terrestrial
0.0,_DSC5612_1.JPG,0.3007843255996704,0.3064703941345215,0.3383755683898926,0.35515400767326355,-0.731623649597168,0.0,web_Terrestrial
0.0,_DSC5613_1.JPG,0.3019607961177826,0.313493549823761,0.3376081883907318,0.3488982319831848,-0.6735163927078247,0.0,web_Terrestrial
4.650297619047619e-05,_DSC5615_1.JPG,0.3360784411430361,0.3034262955188751,0.33705538511276245,0.3595183193683624,-0.8167736530303955,0.0,web_Terrestrial
0.0,_DSC5618_1.JPG,0.6117647141218185,0.30203041434288025,0.33513593673706055,0.3628336489200592,-0.6956089735031128,0.0,web_Terrestrial
0.0,_DSC5619_1.JPG,0.6223529487848282,0.30245670676231384,0.3360118865966797,0.36153140664100647,-0.6458432078361511,0.0,web_Terrestrial
0.0,_DSC5620_1.JPG,0.6235294193029404,0.30168861150741577,0.3373684287071228,0.3609429895877838,-0.6637051701545715,2.3251488095238094e-05,web_Terrestrial
0.0,_DSC5621_1.JPG,0.6196078509092331,0.30306577682495117,0.33739084005355835,0.3595433831214905,-0.7153748869895935,0.0,web_Terrestrial
0.0,_DSC5623_1.JPG,0.603921577334404,0.3002966046333313,0.33820122480392456,0.36150217056274414,-0.7252331972122192,0.0,web_Terrestrial
0.0,_DSC5624_1.JPG,0.5764705985784531,0.3036978840827942,0.3312510848045349,0.3650510311126709,-0.7221499681472778,0.00018601190476190475,web_Terrestrial
0.0,_DSC5625_1.JPG,0.5725490152835846,0.30476537346839905,0.33069750666618347,0.3645370900630951,-0.6652382016181946,0.0003720238095238095,web_Terrestrial
0.0,_DSC5628_1.JPG,0.560784325003624,0.3039555251598358,0.3315204083919525,0.3645240366458893,-0.7779251337051392,4.650297619047619e-05,web_Terrestrial
0.0,_DSC5629_1.JPG,0.40392157435417175,0.32962554693222046,0.3314259946346283,0.33894842863082886,-0.7135986089706421,0.012602306547619048,web_Terrestrial
0.0010230654761904762,_DSC5630_1.JPG,0.4156862944364548,0.32470545172691345,0.3350197374820709,0.3402748107910156,-0.9465734362602234,0.0010463169642857143,web_Terrestrial
0.0,_DSC5631_1.JPG,0.4117647111415863,0.3174417018890381,0.33558765053749084,0.34697067737579346,-0.8365024328231812,0.03220331101190476,web_Terrestrial
0.0,_DSC5633_1.JPG,0.376470610499382,0.3135918378829956,0.3383580148220062,0.34805014729499817,-1.1533269882202148,0.0,web_Terrestrial
0.004665798611111111,20160323_084551.jpg,0.6235294193029404,0.37201276421546936,0.32926714420318604,0.29872000217437744,-0.9720931649208069,0.115234375,web_Trento_Duomo_images
0.010389539930555556,20160323_084554.jpg,0.632941183447838,0.3765043020248413,0.32919812202453613,0.29269710183143616,-1.0083345174789429,0.1830512152777778,web_Trento_Duomo_images
0.007107204861111111,20160323_084612.jpg,0.603921577334404,0.3726588487625122,0.3304920196533203,0.2968491315841675,-1.02512788772583,0.14686414930555555,web_Trento_Duomo_images
0.007649739583333333,20160323_084616.jpg,0.7843137308955193,0.3981318473815918,0.3227079212665558,0.2776682674884796,-1.2514959573745728,0.19938151041666666,web_Trento_Duomo_images
0.006266276041666667,20160323_084627.jpg,0.6145098119974138,0.37196967005729675,0.33048227429389954,0.2975480556488037,-0.9693622589111328,0.1525607638888889,web_Trento_Duomo_images
0.005154079861111111,20160323_084631.jpg,0.7607843205332756,0.3887447118759155,0.3260125517845154,0.2844018340110779,-1.1656594276428223,0.2255316840277778,web_Trento_Duomo_images
0.006998697916666667,20160323_084637.jpg,0.6419607907533648,0.4129193127155304,0.32748743891716003,0.2593762278556824,-1.0320383310317993,0.2329372829861111,web_Trento_Duomo_images
0.0033365885416666665,20160323_084656.jpg,0.8470588177442551,0.3744334280490875,0.32977426052093506,0.295656681060791,-0.9792988896369934,0.2889811197916667,web_Trento_Duomo_images
0.003146701388888889,20160323_084706.jpg,0.6235294193029404,0.40684932470321655,0.329577773809433,0.2635728418827057,-0.9845248460769653,0.21614583333333334,web_Trento_Duomo_images
8.138020833333333e-05,20160323_084718.jpg,0.5333333313465118,0.36580216884613037,0.33274519443511963,0.30145263671875,-0.8812090754508972,0.1511501736111111,web_Trento_Duomo_images
0.004584418402777778,20160323_084734.jpg,0.7282352954149248,0.3655632734298706,0.32958778738975525,0.30484896898269653,-0.9086400270462036,0.1650119357638889,web_Trento_Duomo_images
5.425347222222222e-05,20160323_084741.jpg,0.5254901945590973,0.37318146228790283,0.3290257155895233,0.29779279232025146,-0.8770968914031982,0.09393988715277778,web_Trento_Duomo_images
0.0002712673611111111,20160323_084808.jpg,0.3949019819498062,0.36747807264328003,0.3299609422683716,0.302560955286026,-0.8905995488166809,0.047688802083333336,web_Trento_Duomo_images
0.0020345052083333335,20160323_084812.jpg,0.41843139231204984,0.37138962745666504,0.3267143666744232,0.30189594626426697,-1.0037086009979248,0.034505208333333336,web_Trento_Duomo_images
0.0013020833333333333,20160323_084828.jpg,0.6000000089406967,0.38769447803497314,0.3340612053871155,0.27824434638023376,-0.7184731364250183,0.3199055989583333,web_Trento_Duomo_images
8.138020833333333e-05,20160323_084851.jpg,0.38823530077934265,0.3728736639022827,0.3300166726112366,0.2971097230911255,-0.7694206833839417,0.050048828125,web_Trento_Duomo_images
0.003960503472222222,20160323_084902.jpg,0.40666668713092824,0.3671729862689972,0.32742345333099365,0.30540359020233154,-0.9935880303382874,0.07861328125,web_Trento_Duomo_images
5.425347222222222e-05,20160323_084913.jpg,0.803921565413475,0.36367809772491455,0.3312768340110779,0.30504506826400757,-0.9369326829910278,0.2243381076388889,web_Trento_Duomo_images
0.00029839409722222225,20160323_084917.jpg,0.5999999940395355,0.3798159062862396,0.33441948890686035,0.2857646346092224,-0.5799698829650879,0.3192816840277778,web_Trento_Duomo_images
0.0006510416666666666,20160323_084925.jpg,0.8392156809568405,0.36876180768013,0.3308459520339966,0.3003922402858734,-1.1260263919830322,0.1550021701388889,web_Trento_Duomo_images
0.0003255208333333333,20160323_084927.jpg,0.8156862705945969,0.3687857389450073,0.3309914767742157,0.3002227544784546,-1.061281681060791,0.13582356770833334,web_Trento_Duomo_images
0.00013563368055555556,20160323_084947.jpg,0.7764705866575241,0.3698361814022064,0.32905828952789307,0.3011055588722229,-0.8076636791229248,0.2279730902777778,web_Trento_Duomo_images
0.0,20160323_084952.jpg,0.749019593000412,0.3715393841266632,0.3293154835700989,0.2991451621055603,-0.7440810799598694,0.17976888020833334,web_Trento_Duomo_images
0.0015733506944444445,20160323_085011.jpg,0.38823531568050385,0.3744799792766571,0.32879960536956787,0.296720415353775,-0.8306785225868225,0.018337673611111112,web_Trento_Duomo_images
0.0,20160323_085014.jpg,0.3596078515052795,0.3756521940231323,0.3294287919998169,0.2949190139770508,-0.7267757654190063,0.0025770399305555555,web_Trento_Duomo_images
0.008544921875,20160323_085021.jpg,0.6000000163912773,0.4160647988319397,0.3246105909347534,0.2588634490966797,-1.0417758226394653,0.14697265625,web_Trento_Duomo_images
0.0013563368055555555,20160323_085045.jpg,0.30980393290519714,0.3714264929294586,0.3310871720314026,0.2974863052368164,-0.8133305311203003,0.022189670138888888,web_Trento_Duomo_images
0.0,20160323_085051.jpg,0.34392157793045064,0.3690880239009857,0.3307317793369293,0.3001801669597626,-0.8705437183380127,0.033935546875,web_Trento_Duomo_images
0.0011121961805555555,20160323_085107.jpg,0.6431372463703156,0.37184345722198486,0.3347627520561218,0.29339373111724854,-0.4487145245075226,0.3570149739583333,web_Trento_Duomo_images
0.002685546875,20160323_085125.jpg,0.33098040223121633,0.37689316272735596,0.33033597469329834,0.2927708029747009,-0.6837978363037109,0.05140516493055555,web_Trento_Duomo_images
0.001736111111111111,20160323_085128.jpg,0.3921568691730499,0.3787175416946411,0.3286699950695038,0.2926124930381775,-0.6467428207397461,0.019476996527777776,web_Trento_Duomo_images
0.005859375,20160323_085134.jpg,0.7019607871770859,0.394919216632843,0.32937178015708923,0.27546483278274536,-0.8692386150360107,0.2678493923611111,web_Trento_Duomo_images
0.001925998263888889,20160323_085148.jpg,0.2862745225429535,0.37419790029525757,0.3309355676174164,0.29486656188964844,-0.6281245946884155,0.03640407986111111,web_Trento_Duomo_images
0.0,20160323_085156.jpg,0.3349019706249241,0.36475393176078796,0.3314220607280731,0.30382397770881653,-0.8717485070228577,0.07807074652777778,web_Trento_Duomo_images
0.012478298611111112,20160323_085200.jpg,0.6525490254163744,0.3922199010848999,0.3280187249183655,0.27951720356941223,-0.8751768469810486,0.2698025173611111,web_Trento_Duomo_images
0.010769314236111112,20160323_085221.jpg,0.7372549027204514,0.39465898275375366,0.3294171094894409,0.2755712568759918,-0.8875381946563721,0.2824978298611111,web_Trento_Duomo_images
0.007107204861111111,20160323_085232.jpg,0.6380392223596573,0.3688541650772095,0.3281450867652893,0.30297359824180603,-0.9049338102340698,0.13997395833333334,web_Trento_Duomo_images
0.003960503472222222,20160323_085236.jpg,0.5988235384225847,0.3715665638446808,0.3284837007522583,0.2999497056007385,-0.8070064187049866,0.1137966579861111,web_Trento_Duomo_images
0.00016276041666666666,20160323_085245.jpg,0.7411764711141586,0.3682113289833069,0.3298490643501282,0.30193960666656494,-0.873955488204956,0.1257595486111111,web_Trento_Duomo_images
0.009304470486111112,20160323_085249.jpg,0.7870588213205337,0.38618114590644836,0.3287154734134674,0.28510338068008423,-0.9013737440109253,0.2800021701388889,web_Trento_Duomo_images
0.013916015625,20160323_085254.jpg,0.7725490182638168,0.3777356743812561,0.3278338611125946,0.2941863238811493,-0.8849873542785645,0.2901746961805556,web_Trento_Duomo_images
0.015679253472222224,20160323_085303.jpg,0.8301960736513138,0.37863337993621826,0.32696348428726196,0.2939962148666382,-0.9152999520301819,0.2789713541666667,web_Trento_Duomo_images
0.0003255208333333333,20160323_085328.jpg,0.3596078515052795,0.3745543956756592,0.330639511346817,0.2948061227798462,-0.6815836429595947,0.04196506076388889,web_Trento_Duomo_images
0.0018174913194444445,20160323_085354.jpg,0.6313725411891937,0.37394288182258606,0.33435603976249695,0.291701078414917,-0.731795072555542,0.3028428819444444,web_Trento_Duomo_images
0.0033365885416666665,20160323_085406.jpg,0.6313725411891937,0.37397539615631104,0.335955947637558,0.290068656206131,-0.6932830810546875,0.310546875,web_Trento_Duomo_images
0.0018717447916666667,20160323_085419.jpg,0.6078431308269501,0.36859965324401855,0.33478373289108276,0.29661667346954346,-0.6990519762039185,0.23695203993055555,web_Trento_Duomo_images
0.003445095486111111,20160323_085428.jpg,0.6850980281829836,0.36897361278533936,0.3330744802951813,0.29795193672180176,-0.7591354250907898,0.234619140625,web_Trento_Duomo_images
0.0003255208333333333,20160323_085435.jpg,0.5439215660095217,0.369663804769516,0.3309584856033325,0.29937776923179626,-0.6653363108634949,0.102294921875,web_Trento_Duomo_images
2.712673611111111e-05,20160323_085450.jpg,0.48627451062202454,0.3672805428504944,0.3301439881324768,0.3025755286216736,-0.5949106812477112,0.060302734375,web_Trento_Duomo_images
0.013997395833333334,20160323_085501.jpg,0.5545098006725315,0.37387746572494507,0.32485947012901306,0.30115455389022827,-0.7225052714347839,0.0808376736111111,web_Trento_Duomo_images
0.015163845486111112,20160323_085510.jpg,0.5674509763717653,0.37738701701164246,0.3222370445728302,0.30037596821784973,-0.6321098804473877,0.011420355902777778,web_Trento_Duomo_images
0.035563151041666664,20160323_085514.jpg,0.6549019515514374,0.3861290514469147,0.32077792286872864,0.2930930554866791,-0.8283210396766663,0.17149522569444445,web_Trento_Duomo_images
0.012424045138888888,20160323_085518.jpg,0.47058823704719543,0.37809914350509644,0.32477301359176636,0.29712778329849243,-0.6680238246917725,0.0680881076388889,web_Trento_Duomo_images
0.014811197916666666,20160323_085523.jpg,0.5529411733150482,0.3660625219345093,0.3200186789035797,0.31391873955726624,-0.7476911544799805,0.091796875,web_Trento_Duomo_images
